"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-04","0.23",",,E",,,"59","H,,S","66",",,E","50",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-05","0.02",",,E",,,"61","H,,S","66",",,E","58",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-06","0.04",",,E",,,"53","H,,S","62",",,E","47",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-07","0.00",",,E",,,"54","H,,S","63",",,E","43",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-08","0.01",",,E",,,"58","H,,S","68",",,E","46",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-09","0.00",",,E",,,"61","H,,S","69",",,E","55",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-10","0.00",",,E",,,"61","H,,S","72",",,E","47",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-11","0.00",",,E",,,"67","H,,S","81",",,E","53",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-12","0.00",",,E",,,"63","H,,S","71",",,E","57",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-13","0.00",",,E",,,"60","H,,S","71",",,E","47",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-14","0.33",",,E",,,"56","H,,S","64",",,E","51",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-15","0.00",",,E",,,"54","H,,S","61",",,E","49",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-16","0.00",",,E",,,"54","H,,S","66",",,E","42",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-17","0.00",",,E",,,"56","H,,S","68",",,E","42",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-18","0.06",",,E",,,"56","H,,S","69",",,E","43",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-19","0.14",",,E",,,"50","H,,S","61",",,E","42",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-20","0.06",",,E",,,"49","H,,S","60",",,E","40",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-21","0.00",",,E",,,"53","H,,S","67",",,E","39",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-22","0.00",",,E",,,"56","H,,S","68",",,E","40",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-23","0.00",",,E",,,"61","H,,S","72",",,E","53",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-24","0.03",",,E",,,"62","H,,S","71",",,E","50",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-25","0.00",",,E",,,"61","H,,S","69",",,E","55",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-26","0.00",",,E",,,"59","H,,S","65",",,E","52",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-27","0.00",",,E",,,"60","H,,S","72",",,E","46",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-28","0.00",",,E",,,"60","H,,S","68",",,E","49",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-29","0.03",",,E",,,"58","H,,S","67",",,E","49",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-30","0.00",",,E",,,"58","H,,S","67",",,E","49",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-05-31","0.13",",,E",,,"58","H,,S","64",",,E","53",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-01","0.00",",,E",,,"56","H,,S","64",",,E","45",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-02","0.00",",,E",,,"64","H,,S","76",",,E","55",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-03","0.03",",,E",,,"63","H,,S","72",",,E","56",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-04","0.00",",,E",,,"67","H,,S","80",",,E","50",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-05","0.00",",,E",,,"75","H,,S","92",",,E","61",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-06","0.00",",,E",,,"64","H,,S","74",",,E","55",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-07","0.00",",,E",,,"62","H,,S","72",",,E","49",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-08","0.00",",,E",,,"60","H,,S","69",",,E","51",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-09","0.00",",,E",,,"59","H,,S","68",",,E","51",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-10","0.00",",,E",,,"64","H,,S","74",",,E","52",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-11","0.00",",,E",,,"73","H,,S","84",",,E","60",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-12","0.00",",,E",,,"71","H,,S","80",",,E","65",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-13","0.00",",,E",,,"68","H,,S","78",",,E","59",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-14","0.00",",,E",,,"67","H,,S","78",",,E","57",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-15","0.00",",,E",,,"63","H,,S","69",",,E","58",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-16","0.00",",,E",,,"63","H,,S","72",",,E","52",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-17","0.00",",,E",,,"66","H,,S","79",",,E","52",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-18","0.00",",,E",,,"65","H,,S","72",",,E","60",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-19","0.00",",,E",,,"62","H,,S","74",",,E","48",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-20","0.00",",,E",,,"62","H,,S","75",",,E","50",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-21","0.00",",,E",,,"66","H,,S","76",",,E","58",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-06-22","0.13",",,E",,,"57","H,,S","67",",,E","51",",,E"
